unit_id,share,n_species,province,unit_nm,prov_cn,area_km2,cum_cl,frac_pa,rank_in_prov,n_unit_prov
620822,0.00539427952145617,242,Gansu,灵台县,甘肃省,1976.85065809115,0,0,49,87
620825,0.00536820905821999,242,Gansu,庄浪县,甘肃省,1513.86264266505,2,0.00107248781597649,50,87
620723,0.00531119673275265,242,Gansu,临泽县,甘肃省,2729.65953395163,7,0.0252348450072618,51,87
620921,0.00526715892114858,242,Gansu,金塔县,甘肃省,16249.1730181148,1,0,52,87
621026,0.00515915129789402,242,Gansu,宁县,甘肃省,2652.42739062842,0,0.000125600629485517,53,87
621027,0.00512660800274568,242,Gansu,镇原县,甘肃省,3505.87247251434,0,0,54,87
622926,0.00504277984447323,242,Gansu,东乡族自治县,甘肃省,1509.91217780346,3,0,55,87
621126,0.00500264864967264,242,Gansu,岷县,甘肃省,3574.21439333608,0,2.96397574634938e-05,56,87
621123,0.00483286917831064,242,Gansu,渭源县,甘肃省,2053.75078262223,2,0.00119294924595872,57,87
621023,0.00468764537880501,242,Gansu,华池县,甘肃省,3792.10131323377,0,0,58,87
620881,0.00465766930362017,242,Gansu,华亭市,甘肃省,1200.7388774468,1,0.00278470852303611,59,87
621024,0.00463578455255105,242,Gansu,合水县,甘肃省,2935.75938344711,0,0.000177893919630632,60,87
620522,0.00462723887897076,242,Gansu,秦安县,甘肃省,1604.16519294729,0,0,61,87
620422,0.00459544932788532,242,Gansu,会宁县,甘肃省,5655.09543409566,0,0,62,87
621002,0.00452546443224639,242,Gansu,西峰区,甘肃省,1001.14959273165,1,0,63,87
621025,0.00449502089505347,242,Gansu,正宁县,甘肃省,1333.06637842972,0,0,64,87
620103,0.00448775343570558,242,Gansu,七里河区,甘肃省,394.361207224788,18,0.00119856044319732,65,87
620200,0.004285607431019,242,Gansu,嘉峪关市,甘肃省,1229.52553212275,15,0,66,87
620524,0.00411135819997284,242,Gansu,武山县,甘肃省,1997.28495085034,0,0.00172395244036907,67,87
620421,0.00403347004142717,242,Gansu,靖远县,甘肃省,5612.29813166902,0,0,68,87
620523,0.00402088979487225,242,Gansu,甘谷县,甘肃省,1580.88005313596,0,0,69,87
621121,0.0040028117893724,242,Gansu,通渭县,甘肃省,2909.363542722,0,0,70,87
620722,0.00390870679569715,242,Gansu,民乐县,甘肃省,2231.2370060942,3,0.153399067704334,71,87
621125,0.0038714266620399,242,Gansu,漳县,甘肃省,2166.17299338076,0,0.0298087632272685,72,87
620525,0.00386654141585998,242,Gansu,张家川回族自治县,甘肃省,1253.94032379766,0,0.00089821791592643,73,87
620105,0.00373524355830882,242,Gansu,安宁区,甘肃省,82.623533567257,37,0,74,87
620826,0.00359583055951747,242,Gansu,静宁县,甘肃省,2190.06311798158,0,0,75,87
621122,0.0035732083663322,242,Gansu,陇西县,甘肃省,2406.588338389,0,0.00215599916073718,76,87
620823,0.00327806695396973,242,Gansu,崇信县,甘肃省,847.764378895077,0,0,77,87
622927,0.00320446863254945,242,Gansu,积石山保安族东乡族撒拉族自治县,甘肃省,901.89970702242,1,0.0190889686753584,78,87
620321,0.00308993463422248,242,Gansu,永昌县,甘肃省,4508.23104666005,0,0.142663354457352,79,87
620302,0.00283985276407178,242,Gansu,金川区,甘肃省,3057.36001190705,1,0,80,87
620403,0.00270234914822185,242,Gansu,平川区,甘肃省,1992.98727548033,0,0,81,87
620104,0.00242894466747444,242,Gansu,西固区,甘肃省,358.122118842129,2,0,82,87
620111,0.00238096689703683,242,Gansu,红古区,甘肃省,532.01064076782,1,0,83,87
620402,0.00218671460676176,242,Gansu,白银区,甘肃省,1350.37739909657,0,0,84,87
620902,0.00193063816629804,242,Gansu,肃州区,甘肃省,3349.00302802581,0,0.000248676062385266,85,87
622924,0.00187847407167061,242,Gansu,广河县,甘肃省,534.902576496456,0,0,86,87
622901,0.00110790849115855,242,Gansu,临夏市,甘肃省,88.8823132140343,1,0,87,87
441900,0.0316573754606129,244,Guangdong,东莞市,广东省,2449.56911028003,270,0.0031815771726738,1,119
440882,0.0296788709659309,244,Guangdong,雷州市,广东省,3501.47511880875,124,0.00587449216886735,2,119
440232,0.0293600954573567,244,Guangdong,乳源瑶族自治县,广东省,2293.99760639502,245,0.144116968274741,3,119
442000,0.0290524519729049,244,Guangdong,中山市,广东省,1744.11694664872,264,0,4,119
440402,0.0286219090614662,244,Guangdong,香洲区,广东省,484.5694370997,376,0.00890625453399687,5,119
440404,0.0260916864672785,244,Guangdong,金湾区,广东省,490.385547579787,127,0,6,119
440117,0.0224833382268629,244,Guangdong,从化区,广东省,1984.86686847259,181,0,7,119
440781,0.0193731012504021,244,Guangdong,台山市,广东省,3160.98793418742,36,0,8,119
440811,0.0193714571421246,244,Guangdong,麻章区,广东省,729.072191975352,59,0.0439611388369608,9,119
440111,0.0185070203843899,244,Guangdong,白云区,广东省,666.732765153544,335,0,10,119
440307,0.0180026473078311,244,Guangdong,龙岗区,广东省,675.92410180914,205,0.039280223558922,11,119
441323,0.0178320551261241,244,Guangdong,惠东县,广东省,3505.41428246859,57,0.00199134002352339,12,119
440606,0.0176348427154698,244,Guangdong,顺德区,广东省,806.722366261793,199,0,13,119
441881,0.0172561199093702,244,Guangdong,英德市,广东省,5634.75617733788,18,0.0651592462415781,14,119
441721,0.0160684561421932,244,Guangdong,阳西县,广东省,1377.92224643772,42,0,15,119
440115,0.0159745456678639,244,Guangdong,南沙区,广东省,661.129878589998,177,0,16,119
440605,0.0158148104739871,244,Guangdong,南海区,广东省,1071.32755063653,139,0,17,119
440113,0.0155305533444082,244,Guangdong,番禺区,广东省,515.978249001347,270,0,18,119
440118,0.0151935155690286,244,Guangdong,增城区,广东省,1614.02556805112,62,0.0015664635086987,19,119
440705,0.0150160556129957,244,Guangdong,新会区,广东省,1345.22320097306,59,0.00519202734818299,20,119
440112,0.014147506981959,244,Guangdong,黄埔区,广东省,481.791875814648,229,0,21,119
440825,0.0136525298263931,244,Guangdong,徐闻县,广东省,1794.42259129906,24,0.00699276961934011,22,119
440105,0.0134878127638985,244,Guangdong,海珠区,广东省,92.0333028877194,1107,0,23,119
441324,0.0127499539176819,244,Guangdong,龙门县,广东省,2266.8477518393,35,0.00658701465597702,24,119
441521,0.012724328199577,244,Guangdong,海丰县,广东省,1763.20131143022,58,0,25,119
440881,0.0124813870650713,244,Guangdong,廉江市,广东省,2784.56341437343,21,0.001764892886866,26,119
441322,0.012094290331464,244,Guangdong,博罗县,广东省,2858.48270931941,20,0.0446655048897655,27,119
441225,0.0115770405777909,244,Guangdong,封开县,广东省,2725.15205465911,22,0,28,119
440106,0.0111546429392586,244,Guangdong,天河区,广东省,136.15593281447,457,0,29,119
440981,0.0111081859692135,244,Guangdong,高州市,广东省,3272.23014724355,12,0.00961427549918419,30,119
440403,0.0109446961886995,244,Guangdong,斗门区,广东省,604.517062607646,52,0.0153634830184628,31,119
440904,0.0109119519987588,244,Guangdong,电白区,广东省,2034.27367211712,13,0,32,119
441203,0.0109090172375628,244,Guangdong,鼎湖区,广东省,553.037077648534,93,0,33,119
441303,0.0104620657320432,244,Guangdong,惠阳区,广东省,1199.41072904514,39,0,34,119
440114,0.00998485565183642,244,Guangdong,花都区,广东省,966.479052991309,47,0,35,119
440608,0.00990591966044553,244,Guangdong,高明区,广东省,937.437975132851,37,0.00682745854953105,36,119
440306,0.00982785509971412,244,Guangdong,宝安区,广东省,373.588122397905,113,0,37,119
440205,0.0097066989985455,244,Guangdong,曲江区,广东省,1622.1325266207,23,0.108024146134696,38,119
445222,0.00959487398129684,244,Guangdong,揭西县,广东省,1346.91505639197,51,0,39,119
440222,0.0092392153095346,244,Guangdong,始兴县,广东省,2134.11218486357,27,0.0306064595289454,40,119
440783,0.00907106513151611,244,Guangdong,开平市,广东省,1656.1370262202,13,0,41,119
441882,0.00899049009995086,244,Guangdong,连州市,广东省,2677.31578850022,17,0.0206653382582979,42,119
440607,0.00850692350101245,244,Guangdong,三水区,广东省,826.844511132202,39,0,43,119
441781,0.00831530643333482,244,Guangdong,阳春市,广东省,4038.22201391253,3,0.000365664982553665,44,119
441302,0.00801056392178968,244,Guangdong,惠城区,广东省,1489.0153678874,15,0.00802150683534889,45,119
441702,0.00792706489050637,244,Guangdong,江城区,广东省,709.860883827662,14,0,46,119
440983,0.0078691263961035,244,Guangdong,信宜市,广东省,3082.32645531249,6,0.0311147808665348,47,119
440224,0.00783931507229026,244,Guangdong,仁化县,广东省,2223.1384240529,23,0.02564805796021,48,119
440902,0.00713529218400681,244,Guangdong,茂南区,广东省,596.364456280262,20,0,49,119
441823,0.00700362889715993,244,Guangdong,阳山县,广东省,3328.52820522836,5,0.0611534978496711,50,119
441625,0.00671053659550568,244,Guangdong,东源县,广东省,4007.14499338031,3,0.0236010837289847,51,119
440883,0.00663358307135701,244,Guangdong,吴川市,广东省,852.549562070568,11,0,52,119
440982,0.00651806213327252,244,Guangdong,化州市,广东省,2356.41301786067,4,0,53,119
440104,0.00650368382886692,244,Guangdong,越秀区,广东省,33.6729535300484,515,0,54,119
440229,0.00630535577271944,244,Guangdong,翁源县,广东省,2174.88354766483,7,0,55,119
441704,0.00625870786689734,244,Guangdong,阳东区,广东省,1689.36095546103,3,0,56,119
445281,0.00625468985554346,244,Guangdong,普宁市,广东省,1618.78624630871,16,0,57,119
441204,0.00606765269825201,244,Guangdong,高要区,广东省,2186.91080222604,5,4.06877114409489e-05,58,119
440823,0.00605141622103204,244,Guangdong,遂溪县,广东省,2012.16489009827,4,0.000801389434853114,59,119
440515,0.00595165421987044,244,Guangdong,澄海区,广东省,352.290719904837,73,0,60,119
441502,0.00594155776434175,244,Guangdong,城区,广东省,377.573712324587,6,0,61,119
441803,0.00591595281508782,244,Guangdong,清新区,广东省,2351.6700980179,4,0,62,119
445321,0.00589580903224535,244,Guangdong,新兴县,广东省,1522.28792833542,4,0,63,119
445103,0.00561778287253739,244,Guangdong,潮安区,广东省,1087.33539694865,19,0.00158385160981829,64,119
440233,0.00557129256503974,244,Guangdong,新丰县,广东省,1968.23547123617,5,0,65,119
441581,0.00553063810319173,244,Guangdong,陆丰市,广东省,1691.36074747673,11,0,66,119
440282,0.00549082624415657,244,Guangdong,南雄市,广东省,2326.54001411285,7,0,67,119
445122,0.00528891494529221,244,Guangdong,饶平县,广东省,1699.22459475036,11,0,68,119
440310,0.0052656181319787,244,Guangdong,坪山区,广东省,167.277129278578,54,0,69,119
441621,0.00515528215901143,244,Guangdong,紫金县,广东省,3637.92088606191,2,0.00639177109974823,70,119
440309,0.00511644146707275,244,Guangdong,龙华区,广东省,175.59812090681,50,0,71,119
440784,0.00494916191285244,244,Guangdong,鹤山市,广东省,1083.50290520308,5,0,72,119
441423,0.00491375508576302,244,Guangdong,丰顺县,广东省,2709.76854965287,5,0,73,119
445224,0.00479523706154757,244,Guangdong,惠来县,广东省,1245.7830844844,12,0,74,119
440203,0.00478686714404368,244,Guangdong,武江区,广东省,675.682919111397,12,0.0177723707157406,75,119
445381,0.004532930637095,244,Guangdong,罗定市,广东省,2332.43235864391,1,0,76,119
440703,0.00450672469473659,244,Guangdong,蓬江区,广东省,320.588174505297,15,0,77,119
440785,0.00448862542912215,244,Guangdong,恩平市,广东省,1690.63035223032,1,0,78,119
441802,0.00436776136213962,244,Guangdong,清城区,广东省,1297.20071670803,4,0,79,119
441622,0.004361619899362,244,Guangdong,龙川县,广东省,3081.67191671864,2,0.00553393978324821,80,119
440311,0.00406361562928076,244,Guangdong,光明区,广东省,155.669303076731,32,0,81,119
441202,0.00387030265733927,244,Guangdong,端州区,广东省,153.343547707316,27,0,82,119
440507,0.00384219177506942,244,Guangdong,龙湖区,广东省,131.317503543609,70,0,83,119
445102,0.0038126461829968,244,Guangdong,湘桥区,广东省,326.642902299265,25,0,84,119
441223,0.00381200826297947,244,Guangdong,广宁县,广东省,2455.72082907342,1,0.0019788976213553,85,119
440511,0.0037709215281992,244,Guangdong,金平区,广东省,149.604536709207,56,0.000198653218333986,86,119
441226,0.00375698081425243,244,Guangdong,德庆县,广东省,2004.24922930549,1,0,87,119
441825,0.00371523261797601,244,Guangdong,连山壮族瑶族自治县,广东省,1216.03012339005,3,0,88,119
440804,0.0036438283201278,244,Guangdong,坡头区,广东省,501.053121884094,4,0.00161285859320914,89,119
441623,0.00362844837036486,244,Guangdong,连平县,广东省,2274.06462469222,1,0.000458833027506193,90,119
441424,0.00360117226519719,244,Guangdong,五华县,广东省,3237.24087316344,1,0,91,119
440604,0.0035852247568451,244,Guangdong,禅城区,广东省,153.299802275698,28,0,92,119
440281,0.00357060024861801,244,Guangdong,乐昌市,广东省,2423.39640925711,3,0.00263598624495401,93,119
441481,0.00348695938666174,244,Guangdong,兴宁市,广东省,2076.01646237862,2,0.0047956474812672,94,119
441224,0.00335699022930006,244,Guangdong,怀集县,广东省,3556.58257536886,0,5.58387376553405e-05,95,119
441403,0.00301045271211618,244,Guangdong,梅县区,广东省,2475.21098863234,1,0,96,119
440802,0.002859526379862,244,Guangdong,赤坎区,广东省,62.1186078482522,23,0,97,119
445322,0.00282946703930489,244,Guangdong,郁南县,广东省,1961.49164683129,0,0,98,119
441427,0.00282302862871268,244,Guangdong,蕉岭县,广东省,961.947234425747,3,0,99,119
445302,0.00274392829877031,244,Guangdong,云城区,广东省,786.563146655037,1,0,100,119
441422,0.00266220373621607,244,Guangdong,大埔县,广东省,2461.01124714619,1,0.00049125874180374,101,119
440204,0.00262026616763752,244,Guangdong,浈江区,广东省,569.443158164215,4,0,102,119
441826,0.00260749004953037,244,Guangdong,连南瑶族自治县,广东省,1242.07130950794,1,0,103,119
441624,0.00252709256824982,244,Guangdong,和平县,广东省,2291.48630436952,0,0,104,119
441426,0.00246262854447451,244,Guangdong,平远县,广东省,1373.29116923802,1,0.0186104085112909,105,119
445303,0.00236276513874874,244,Guangdong,云安区,广东省,1180.42147274104,0,0,106,119
441602,0.0023516839647612,244,Guangdong,源城区,广东省,362.730533650183,2,0,107,119
441284,0.0022011748504563,244,Guangdong,四会市,广东省,1263.67774205886,0,0.00212675461116658,108,119
440103,0.00217963165164234,244,Guangdong,荔湾区,广东省,62.3995392591192,20,0,109,119
441821,0.00212627465031871,244,Guangdong,佛冈县,广东省,1294.03483861038,0,0,110,119
440514,0.00196671071804085,244,Guangdong,潮南区,广东省,597.871017765713,2,0,111,119
440803,0.00191369818938492,244,Guangdong,霞山区,广东省,100.392336881833,5,0.00107113665704474,112,119
440523,0.00183148678359598,244,Guangdong,南澳县,广东省,107.358863159784,16,0.00761502841211801,113,119
440513,0.00170686329784307,244,Guangdong,潮阳区,广东省,667.929206610782,1,0,114,119
441402,0.00158976442579766,244,Guangdong,梅江区,广东省,570.014563326097,1,0,115,119
441523,0.00157316192681411,244,Guangdong,陆河县,广东省,984.413294227383,0,0,116,119
445203,0.00142616589078946,244,Guangdong,揭东区,广东省,708.738564477121,0,0,117,119
445202,0.00130567002988626,244,Guangdong,榕城区,广东省,337.728847767741,1,0,118,119
440704,0.0011990865048862,244,Guangdong,江海区,广东省,108.896810430642,1,0,119,119
451002,0.0755611988652342,261,Guangxi,右江区,广西壮族自治区,3715.23156140334,1253,0.0100464154852751,1,111
451423,0.0631009896789976,261,Guangxi,龙州县,广西壮族自治区,2311.10467576685,732,0.111777395435257,2,111
450503,0.035857255555833,261,Guangxi,银海区,广西壮族自治区,458.474660823398,245,0.4288677412364,3,111
451402,0.0315671453295494,261,Guangxi,江州区,广西壮族自治区,2915.68185447146,75,0.150392366496192,4,111
450621,0.0302127822715071,261,Guangxi,上思县,广西壮族自治区,2814.41631377059,45,0.139263055050038,5,111
450321,0.0293442451259015,261,Guangxi,阳朔县,广西壮族自治区,1435.93523319608,265,0,6,111
451026,0.0284960345240386,261,Guangxi,那坡县,广西壮族自治区,2222.56134680613,185,0,7,111
451421,0.0264780949657247,261,Guangxi,扶绥县,广西壮族自治区,2842.05360156064,73,0.0372481156776985,8,111
450521,0.0207797108695155,261,Guangxi,合浦县,广西壮族自治区,2417.62544536148,35,0.198658070954804,9,111
451081,0.0206234573356502,261,Guangxi,靖西市,广西壮族自治区,3324.04684098782,56,0.0248627187567427,10,111
450602,0.0191228662320084,261,Guangxi,港口区,广西壮族自治区,306.304250473145,24,0,11,111
450603,0.0169789624805266,261,Guangxi,防城区,广西壮族自治区,2363.59085837114,13,0.127605944615816,12,111
451424,0.0165604817785213,261,Guangxi,大新县,广西壮族自治区,2748.46571088264,25,0.0681149716483118,13,111
451324,0.0163292379541664,261,Guangxi,金秀瑶族自治县,广西壮族自治区,2472.09161292159,33,0.103838794794819,14,111
450312,0.0155629040441415,261,Guangxi,临桂区,广西壮族自治区,2246.86627721428,44,0.0297828648469106,15,111
451422,0.015273079239792,261,Guangxi,宁明县,广西壮族自治区,3704.18341535847,17,0.00800562823732179,16,111
450702,0.0151314038586052,261,Guangxi,钦南区,广西壮族自治区,2375.98785815537,28,0,17,111
450502,0.0150180706690248,261,Guangxi,海城区,广西壮族自治区,118.054069621389,69,0.199225047374108,18,111
451102,0.0139119823018409,261,Guangxi,八步区,广西壮族自治区,3663.64504140078,21,0.0104050514175311,19,111
450325,0.0139111519964637,261,Guangxi,兴安县,广西壮族自治区,2332.28916966402,44,0.0417424072752149,20,111
450107,0.0133518268694577,261,Guangxi,西乡塘区,广西壮族自治区,1077.64692705593,61,0,21,111
450103,0.0130492967786294,261,Guangxi,青秀区,广西壮族自治区,864.072873889407,96,0,22,111
450328,0.0127827681930088,261,Guangxi,龙胜各族自治县,广西壮族自治区,2451.97933370342,43,0.0314105731884474,23,111
451029,0.0122637847594016,261,Guangxi,田林县,广西壮族自治区,5515.65405330212,10,0.0299975716003343,24,111
450110,0.0117924848630574,261,Guangxi,武鸣区,广西壮族自治区,3387.59808798158,9,0.021260918010912,25,111
450223,0.0110557041618474,261,Guangxi,鹿寨县,广西壮族自治区,2973.92253641649,9,0.0315312077186319,26,111
451323,0.0110050543878651,261,Guangxi,武宣县,广西壮族自治区,1702.19993603376,39,0,27,111
