species,province,year,grid_id,date_source,disc_year,pub_year,lag,longitude,latitude,in_pa,in_pa_national,nearest_pa_name,nearest_pa_level,nearest_pa_type,nearest_pa_year,dist_to_pa_km,ax,ay,prov_geo,grid_id2,in_pa_b0,in_pa_b1_1,in_pa_b3,in_pa_b5,method,cause,method_grp,bio1,bio12,elev,warming_rate,climate_velocity,climate_exposure,event_id,n_year_after,eff_after,redetected,persist3,log_eff_after_z,yr_z,in_pa_i
Prunella himalayana,Shandong,2009,1961,publication_minus_median_lag,2019,2010,1,117.12,36.25,TRUE,FALSE,山东泰山,provincial,森林生态,2006,0,1066788.31185603,3941251.03484301,Shandong,1961,TRUE,TRUE,TRUE,TRUE,"","",unknown,1.30626668930054,708,166,0.231115717790218,0.0517345386028746,0.0617252986181039,Prunella himalayana|Shandong|2009,0,1958,0,0,-0.00813017142107366,-0.878812246203761,1
Prunella immaculata,Shaanxi,2007,1496,discovery_date,2007,2007,0,107.77,33.92,TRUE,TRUE,陕西太白山,national,森林生态,1965,0,251729.135842532,3616383.7929671,Shaanxi,1496,TRUE,TRUE,TRUE,TRUE,标本采集,分布变化,professional_survey,0.679616641998291,744,1922,0.192968737556714,0.0548750555002221,0.0571667460837103,Prunella immaculata|Shaanxi|2007,0,1787,0,0,-0.0947409554151756,-1.28068497311315,1
Prunella montanella,Jiangsu,2014,,discovery_date,2014,2025,11,121.04,32.56,FALSE,FALSE,大洞山,local,森林生态,2001,28.9196128751743,1476191.46116131,3579016.63461775,"",,FALSE,FALSE,FALSE,FALSE,"","",unknown,,,,,,,Prunella montanella|Jiangsu|2014,0,6882,0,0,1.18347371791999,0.125869571069723,0
Prunella montanella,Xinjiang,2008,3265,discovery_date,2008,2008,0,87.54,44.18,FALSE,FALSE,天池,provincial,森林生态,1980,47.9847647910198,-1376210.33388581,4891832.18482502,Xinjiang,3265,FALSE,FALSE,FALSE,FALSE,"","",unknown,0.793966674804688,181,550,0.138596983544164,0.0491553825225537,0.0365092249655955,Prunella montanella|Xinjiang|2008,0,3617,0,0,0.573615718821475,-1.07974860965846,0
Prunella strophiata,Guizhou,2009,555,discovery_date,2009,2010,1,107.13,28.18,FALSE,FALSE,贵州绥阳宽阔水,national,森林生态,1989,0.368916908694922,207415.77079757,2970067.21084391,Guizhou,555,FALSE,TRUE,TRUE,TRUE,"","",unknown,1.49596662521362,1092,912,0.144323990786465,0.0298168180438408,0.0560273132062786,Prunella strophiata|Guizhou|2009,0,1182,0,0,-0.48641446394634,-0.878812246203761,0
Prunella strophiata,Henan,2016,1502,discovery_date,2016,2017,1,111.32,33.96,FALSE,FALSE,河南伏牛山,national,森林生态,1982,16.7843327843769,573741.766177215,3635653.80444425,Henan,1502,FALSE,FALSE,FALSE,FALSE,"","",unknown,1.25574998855591,718,965,0.213808908135841,0.0439882479651097,0.0594135815288783,Prunella strophiata|Henan|2016,0,1289,0,0,-0.404305859778414,0.527742297979116,0
Psarisomus dalhousiae,Tibet,2015,723,discovery_date,2015,2016,1,95.32,29.34,TRUE,TRUE,西藏雅鲁藏布大峡谷,national,森林生态,1985,0,-928565.664009517,3142946.39971192,Tibet,723,TRUE,TRUE,TRUE,TRUE,观察拍摄,"",birdwatching,1.6420166015625,1610,1265,-0.0559222994950152,0.042174245586323,0.0244374209082694,Psarisomus dalhousiae|Tibet|2015,5,2241,1,1,0.119822623411259,0.326805934524419,1
Pseudopodoces humilis,Inner Mongolia,2020,2386,discovery_date,2020,2023,3,100.87,39.18,FALSE,FALSE,甘肃祁连山,national,森林生态,1987,20.0810635951867,-350544.21771212,4214529.42284089,Inner Mongolia,2386,FALSE,FALSE,FALSE,FALSE,观察拍摄,分布变化,birdwatching,0.691133308410645,172,1653,0.0422685521945524,0.025231014378407,0.0107402151845823,Pseudopodoces humilis|Inner Mongolia|2020,0,507,0,0,-1.28800529080477,1.3314877517979,0
Psilopogon faber,Fujian,2014,479,discovery_date,2014,2014,0,118.16,26.68,FALSE,FALSE,福建建瓯万木林,provincial,森林生态,1957,40.5653023808627,1299958.82625617,2886821.31496321,Fujian,479,FALSE,FALSE,FALSE,FALSE,"","",unknown,1.93929996490479,1669,257,0.21065370838633,0.0363119075403054,0.0768936195034331,Psilopogon faber|Fujian|2014,8,2611,1,1,0.264667452144793,0.125869571069723,0
Psilopogon faber,Zhejiang,2016,700,discovery_date,2016,2018,2,119.13,28.35,FALSE,FALSE,浙江九龙山,national,森林生态,1983,20.6800359580422,1368724.8543906,3084408.69525221,Zhejiang,700,FALSE,FALSE,FALSE,FALSE,"","",unknown,1.40818328857422,1884,918,0.24517462933645,0.0470920804650966,0.0850920271159029,Psilopogon faber|Zhejiang|2016,6,14838,1,1,1.91193166839909,0.527742297979116,0
Psilopogon virens,Gansu,2016,1257,discovery_date,2016,2017,1,105.51,32.97,TRUE,FALSE,裕河金丝猴,provincial,野生动物,2002,0,46903.4997870676,3505837.1705424,Shaanxi,1257,TRUE,TRUE,TRUE,TRUE,"","",unknown,1.33133335113525,779,1130,0.172594181637433,0.0614651285579834,0.0502349422385811,Psilopogon virens|Gansu|2016,0,982,0,0,-0.662032115653269,0.527742297979116,1
Pterorhinus sannio,Henan,2014,1198,discovery_date,2014,2017,3,115.27,31.72,FALSE,FALSE,上涉湖湿地,local,湿地生态,2006,4.99798772809384,957367.025358005,3414480.19977678,Henan,1198,FALSE,FALSE,FALSE,TRUE,"","",unknown,1.57969999313355,1127,73,0.213808908135841,0.0439882479651097,0.0594135815288783,Pterorhinus sannio|Henan|2014,4,1411,1,1,-0.31861635048819,0.125869571069723,0
Pteruthius rufiventer,Tibet,2019,723,discovery_date,2019,2019,0,95.26,29.29,TRUE,TRUE,西藏雅鲁藏布大峡谷,national,森林生态,1985,0,-934851.499551764,3137934.48695317,Tibet,723,TRUE,TRUE,TRUE,TRUE,观察和拍摄,"",birdwatching,1.6420166015625,1610,1265,-0.0559222994950152,0.042174245586323,0.0244374209082694,Pteruthius rufiventer|Tibet|2019,4,1704,1,1,-0.139814223069985,1.13055138834321,1
Pteruthius xanthochlorus,Anhui,2015,911,discovery_date,2015,2016,1,118.53,29.57,FALSE,FALSE,浙江古田山,national,野生动物,1975,49.6511221264744,1292418.27977126,3211620.16385864,Zhejiang,911,FALSE,FALSE,FALSE,FALSE,"","",unknown,1.52588329315186,1624,379,0.22778909196967,0.0441725398814915,0.0682618595424368,Pteruthius xanthochlorus|Anhui|2015,0,1571,0,0,-0.216828564941337,0.326805934524419,0
Pteruthius xanthochlorus,Guizhou,2017,553,discovery_date,2017,2018,1,106.19,28.34,FALSE,FALSE,习水中亚热带常绿阔叶林,national,森林生态,1994,7.22912697295622,115671.944787886,2986418.25876738,Guizhou,553,FALSE,FALSE,FALSE,FALSE,"","",unknown,1.59204998016357,1060,800,0.144323990786465,0.0298168180438408,0.0560273132062786,Pteruthius xanthochlorus|Guizhou|2017,1,1036,1,0,-0.611320942665041,0.728678661433813,0
Pteruthius xanthochlorus,Hunan,2011,824,discovery_date,2011,2014,3,110.68,29.98,TRUE,TRUE,湖南壶瓶山,national,森林生态,1982,0,541324.502035996,3184885.7505283,Hunan,824,TRUE,TRUE,TRUE,TRUE,观察拍摄，记录鸣声,分布变化,birdwatching,1.57089996337891,1298,413,0.103357874200594,0.0189702283469961,0.0347710350255269,Pteruthius xanthochlorus|Hunan|2011,0,1044,0,0,-0.604033600209709,-0.476939519294367,1
Ptyonoprogne rupestris,Hubei,2017,759,discovery_date,2017,2025,8,113.69,29.4,FALSE,FALSE,湖南东洞庭湖,national,湿地生态,1984,43.501484522723,833267.548198521,3140856.29854899,Hubei,759,FALSE,FALSE,FALSE,FALSE,"","",unknown,1.71828327178955,1394,103,0.217144813451741,0.0431056373179286,0.0631284864935155,Ptyonoprogne rupestris|Hubei|2017,0,2157,0,0,0.0836119035173024,0.728678661433813,0
Pycnonotus jocosus,Hainan,2010,16,discovery_date,2010,2011,1,110.33,20,FALSE,FALSE,永兴鸟类,local,野生动物,1988,9.76684960603301,567272.537183574,2080066.09115642,Hainan,16,FALSE,FALSE,FALSE,FALSE,"","",unknown,2.4360294342041,1686,2,0.172162696920853,0.0227746414362233,0.0529328433991583,Pycnonotus jocosus|Hainan|2010,11,1895,1,1,-0.0391266683077296,-0.677875882749064,0
Pycnonotus jocosus,Henan,2010,1662,discovery_date,2010,2013,3,113.7,34.71,FALSE,FALSE,河南豫北黄河故道湿地鸟类国家级自然保护区,national,湿地生态,1996,53.0817264149637,781915.015558959,3736339.07730114,Henan,1662,FALSE,FALSE,FALSE,FALSE,"","",unknown,1.44305000305176,620,103,0.213808908135841,0.0439882479651097,0.0594135815288783,Pycnonotus jocosus|Henan|2010,2,1538,1,0,-0.236946712912202,-0.677875882749064,0
Pycnonotus jocosus,Sichuan,2011,884,discovery_date,2011,2018,7,104.67,30.63,FALSE,FALSE,四川龙泉湖,provincial,湿地生态,1998,27.066959745596,-31224.7558544022,3242417.09406106,Sichuan,884,FALSE,FALSE,FALSE,FALSE,"","",unknown,1.66044998168945,995,438,0.172594181637433,0.0614651285579834,0.0502349422385811,Pycnonotus jocosus|Sichuan|2011,10,11658,1,1,1.68322972235663,-0.476939519294367,0
Pycnonotus sinensis,Beijing,2002,2634,discovery_date,2002,2003,1,116.62,40.36,FALSE,FALSE,天津八仙山,national,森林生态,1984,59.1031711399951,968748.346597854,4397260.85725625,Beijing,2634,FALSE,FALSE,FALSE,FALSE,观察拍摄,分布变化,birdwatching,1.14731664657593,514,83,0.157096469842086,0.0434172833091068,0.0512745911076958,Pycnonotus sinensis|Beijing|2002,21,29069,1,1,2.54958759828348,-2.28536679038664,0
Pycnonotus sinensis,Jilin,2018,3295,discovery_date,2018,2020,2,125.41,43.81,FALSE,FALSE,吉林伊通火山群国家级自然保护区,national,地质遗迹,1983,47.1533798273266,1614162.20913855,4895498.56385378,Jilin,3295,FALSE,FALSE,FALSE,FALSE,"","",unknown,0.492066669464111,597,219,0.114589651661273,0.073517564422611,0.022873542755,Pycnonotus sinensis|Jilin|2018,4,412,1,1,-1.4843273732202,0.929615024888509,0
Pycnonotus sinensis,Liaoning,2004,,discovery_date,2004,2006,2,121.59,38.92,FALSE,FALSE,老偏岛－玉皇顶,local,野生动物,2000,3.59380556388683,1406864.99415494,4295677.88236551,Liaoning,,FALSE,FALSE,FALSE,TRUE,"","",unknown,,,,,,,Pycnonotus sinensis|Liaoning|2004,14,3745,1,1,0.606584106834249,-1.88349406347724,0
Pycnonotus sinensis,Ningxia,2010,2323,discovery_date,2010,2011,1,106.73,38.75,FALSE,FALSE,鄂托克恐龙遗迹化石,national,古生物遗迹,1998,41.7709399528472,147719.710572372,4159934.52097337,Inner Mongolia,2323,FALSE,FALSE,FALSE,FALSE,"","",unknown,0.774866676330566,197,1096,0.106306392115411,0.0390005142637616,0.0480386607642616,Pycnonotus sinensis|Ningxia|2010,7,313,1,1,-1.74420260595236,-0.677875882749064,0
Pycnonotus sinensis,Qinghai,2006,1934,discovery_date,2006,2006,0,101.75,36.63,FALSE,FALSE,甘肃连城,national,森林生态,2001,74.8285055589801,-285315.958006757,3923677.13965334,Qinghai,1934,FALSE,FALSE,FALSE,FALSE,观察和拍照，采集标本,分布变化,professional_survey,0.407816648483276,422,2596,0.025943770905657,0.0199916177277117,0.019640334825541,Pycnonotus sinensis|Qinghai|2006,6,5314,1,1,0.938327834361833,-1.48162133656785,0
Pycnonotus xanthorrhous,Ningxia,2019,1723,discovery_date,2019,2019,0,106.39,35.41,FALSE,FALSE,六盘山,national,森林生态,1982,3.00887191686599,123975.58242523,3781996.23753283,Ningxia,1723,FALSE,FALSE,FALSE,TRUE,"","",unknown,0.636100006103516,544,1983,0.106306392115411,0.0390005142637616,0.0480386607642616,Pycnonotus xanthorrhous|Ningxia|2019,1,179,1,0,-2.27184916385367,1.13055138834321,0
Pycnonotus xanthorrhous,Shanghai,2008,,discovery_date,2008,2018,10,121.96,30.88,FALSE,FALSE,上海九段沙湿地国家级自然保护区,national,湿地生态,2000,24.8102984626411,1592197.37035395,3406781.85102909,"",,FALSE,FALSE,FALSE,FALSE,观察拍摄,分布变化,birdwatching,,,,,,,Pycnonotus xanthorrhous|Shanghai|2008,1,8578,1,0,1.39234024586875,-1.07974860965846,0
Pyrrhula erythaca,Hunan,2011,824,discovery_date,2011,2011,0,110.65,30.03,TRUE,TRUE,湖南壶瓶山,national,森林生态,1982,0,538149.415513255,3190323.25410978,Hunan,824,TRUE,TRUE,TRUE,TRUE,观察拍摄,分布变化,birdwatching,1.57089996337891,1298,413,0.103357874200594,0.0189702283469961,0.0347710350255269,Pyrrhula erythaca|Hunan|2011,0,1044,0,0,-0.604033600209709,-0.476939519294367,1
Pyrrhula nipalensis,Hunan,2010,824,discovery_date,2010,2011,1,110.67,30.05,TRUE,TRUE,湖南壶瓶山,national,森林生态,1982,0,539924.211687145,3192672.24299055,Hunan,824,TRUE,TRUE,TRUE,TRUE,观察拍摄,分布变化,birdwatching,1.57089996337891,1298,413,0.103357874200594,0.0189702283469961,0.0347710350255269,Pyrrhula nipalensis|Hunan|2010,2,1052,1,0,-0.596801833833439,-0.677875882749064,1
Pyrrhula nipalensis,Shaanxi,2010,1113,discovery_date,2010,2010,0,109.51,31.95,FALSE,FALSE,陕西化龙山,national,森林生态,2001,1.28531634980211,419851.457863687,3400344.73107788,Shaanxi,1113,FALSE,FALSE,TRUE,TRUE,观察拍摄,分布变化,birdwatching,0.797300004959106,1204,2022,0.192968737556714,0.0548750555002221,0.0571667460837103,Pyrrhula nipalensis|Shaanxi|2010,0,1661,0,0,-0.164036040787086,-0.677875882749064,0
Rallina eurizonoides,Jiangxi,2006,346,discovery_date,2006,2009,3,114.08,25.9,FALSE,FALSE,江西齐云山,provincial,森林生态,1997,0.309554203025399,906231.826444251,2755275.24302289,Jiangxi,346,FALSE,TRUE,TRUE,TRUE,环志捕获,分布变化,professional_survey,1.61243324279785,1619,753,0.316090936826047,0.0555181677950237,0.0727307499262645,Rallina eurizonoides|Jiangxi|2006,1,3410,1,0,0.517748097728192,-1.48162133656785,0
Rallina eurizonoides,Shandong,2020,1961,discovery_date,2020,2022,2,117.05,36.22,TRUE,FALSE,山东泰山,provincial,森林生态,2006,0,1061067.90605991,3937135.19947436,Shandong,1961,TRUE,TRUE,TRUE,TRUE,"","",unknown,1.30626668930054,708,166,0.231115717790218,0.0517345386028746,0.0617252986181039,Rallina eurizonoides|Shandong|2020,1,1354,1,0,-0.357690084831483,1.3314877517979,1
Rallus aquaticus,Inner Mongolia,2009,2321,discovery_date,2009,2023,14,105.67,38.83,FALSE,FALSE,巴丹吉林沙漠湖泊,provincial,湿地生态,1999,6.98266979757227,57150.8172984665,4167881.0464976,Inner Mongolia,2321,FALSE,FALSE,FALSE,FALSE,观察拍摄,分布变化或独立成种,birdwatching,0.82693338394165,178,1395,0.0422685521945524,0.025231014378407,0.0107402151845823,Rallus aquaticus|Inner Mongolia|2009,0,1616,0,0,-0.190064960510348,-0.878812246203761,0
Rallus aquaticus,Ningxia,2009,2166,discovery_date,2009,2023,14,106.27,38.2,FALSE,FALSE,宁夏灵武白芨滩,national,荒漠生态,1985,7.36153029882999,109239.335145303,4097183.2301302,Ningxia,2166,FALSE,FALSE,FALSE,FALSE,"","",unknown,0.92368335723877,205,1122,0.106306392115411,0.0390005142637616,0.0480386607642616,Rallus aquaticus|Ningxia|2009,0,313,0,0,-1.74420260595236,-0.878812246203761,0
Rallus aquaticus,Shaanxi,2018,1418,discovery_date,2018,2025,7,107.53,33.61,FALSE,FALSE,陕西长青,national,野生动物,1994,2.42379487475124,230814.891461909,3580834.26163041,Shaanxi,1418,FALSE,FALSE,TRUE,TRUE,"","",unknown,0.81676664352417,823,1736,0.192968737556714,0.0548750555002221,0.0571667460837103,Rallus aquaticus|Shaanxi|2018,0,686,0,0,-1.00177007988718,0.929615024888509,0
Recurvirostra avosetta,Ningxia,2010,2244,discovery_date,2010,2011,1,106.39,38.38,FALSE,FALSE,宁夏灵武白芨滩,national,荒漠生态,1985,4.61852651799954,119275.674024026,4117665.05579022,Ningxia,2244,FALSE,FALSE,FALSE,TRUE,"","",unknown,0.891216659545898,190,1111,0.106306392115411,0.0390005142637616,0.0480386607642616,Recurvirostra avosetta|Ningxia|2010,5,313,1,1,-1.74420260595236,-0.677875882749064,0
Recurvirostra avosetta,Yunnan,2007,489,discovery_date,2007,2010,3,99.64,27.9,FALSE,FALSE,云南白马雪山,national,森林生态,1984,28.8806913365886,-523422.021517379,2950696.48776354,Yunnan,489,FALSE,FALSE,FALSE,FALSE,"","",unknown,0.310899996757507,730,3902,0.203671072863646,0.0414938965274204,0.0642392426901583,Recurvirostra avosetta|Yunnan|2007,1,12481,1,0,1.74790982382185,-1.28068497311315,0
Regulus regulus,Anhui,2011,1202,discovery_date,2011,2011,0,117.19,31.88,FALSE,FALSE,安徽鹞落坪国家级自然保护区,national,森林生态,1991,130.287812106174,1133314.45352034,3452590.50366213,Anhui,1202,FALSE,FALSE,FALSE,FALSE,"","",unknown,1.59158334732056,1137,6,0.22778909196967,0.0441725398814915,0.0682618595424368,Regulus regulus|Anhui|2011,1,1658,1,0,-0.165749249509818,-0.476939519294367,0
Regulus regulus,Hunan,2012,567,discovery_date,2012,2023,11,112.99,28.21,FALSE,FALSE,湖南东洞庭湖,national,湿地生态,1984,50.9442325939507,777003.080601386,3002477.72173903,Hunan,567,FALSE,FALSE,FALSE,FALSE,"","",unknown,1.73678340911865,1421,81,0.103357874200594,0.0189702283469961,0.0347710350255269,Regulus regulus|Hunan|2012,0,1013,0,0,-0.632589506310119,-0.276003155839671,0
Remiz consobrinus,Guangxi,2012,48,discovery_date,2012,2015,3,108.32,22.58,FALSE,FALSE,广西崇左白头叶猴,national,野生动物,1980,34.3630565592797,344019.327748153,2352710.45603852,Guangxi,48,FALSE,FALSE,FALSE,FALSE,"","",unknown,2.14773330688477,1626,137,0.233121858022171,0.0366689971097029,0.0800731827586212,Remiz consobrinus|Guangxi|2012,1,3464,1,0,0.532642552164458,-0.276003155839671,0
Remiz consobrinus,Shaanxi,2015,1654,discovery_date,2015,2015,0,109.44,34.8,FALSE,FALSE,陕西延安黄龙山褐马鸡,national,野生动物,2001,52.5303846668276,398969.880475116,3721144.29787199,Shaanxi,1654,FALSE,FALSE,FALSE,FALSE,"","",unknown,1.32613334655762,583,442,0.192968737556714,0.0548750555002221,0.0571667460837103,Remiz consobrinus|Shaanxi|2015,0,1327,0,0,-0.376776111763359,0.326805934524419,0
Remiz consobrinus,Sichuan,2020,674,discovery_date,2020,2021,1,105.38,29.15,FALSE,FALSE,长江上游珍稀、特有鱼类,national,野生动物,1997,22.9214534083155,36591.1509859986,3076428.86089874,Sichuan,674,FALSE,FALSE,FALSE,FALSE,"","",unknown,1.78950004577637,1106,310,0.172594181637433,0.0614651285579834,0.0502349422385811,Remiz consobrinus|Sichuan|2020,0,3712,0,0,0.598193488900665,1.3314877517979,0
Rhodospiza obsoleta,Shaanxi,2010,2250,discovery_date,2010,2010,0,109.74,38.25,FALSE,FALSE,山西黑茶山,provincial,野生动物,2002,124.974237180643,407298.678498536,4111860.93778229,Shaanxi,2250,FALSE,FALSE,FALSE,FALSE,观察和拍摄,分布变化,birdwatching,0.818916702270508,386,1141,0.192968737556714,0.0548750555002221,0.0571667460837103,Rhodospiza obsoleta|Shaanxi|2010,0,1661,0,0,-0.164036040787086,-0.677875882749064,0
Sasia ochracea,Guangdong,2013,144,discovery_date,2013,2014,1,111.88,23.45,FALSE,FALSE,广东广宁鼋,local,野生动物,1990,66.5984452466122,705840.309068241,2467167.45544118,Guangdong,144,FALSE,FALSE,FALSE,FALSE,"","",unknown,2.14303340911865,1632,89,0.162594727376706,0.0242739372407283,0.0586741474778168,Sasia ochracea|Guangdong|2013,5,8085,1,1,1.33621915293094,-0.075066792384974,0
Sasia ochracea,Hunan,2017,338,discovery_date,2017,2018,1,109.83,26.07,FALSE,FALSE,湖南黄桑,national,森林生态,1982,27.1906188513483,481623.245856829,2744410.01798159,Hunan,338,FALSE,FALSE,FALSE,FALSE,"","",unknown,1.57251663208008,1576,745,0.233121858022171,0.0366689971097029,0.0800731827586212,Sasia ochracea|Hunan|2017,0,798,0,0,-0.858557429092632,0.728678661433813,0
Saxicola ferreus,Tianjin,2019,2486,discovery_date,2019,2019,0,117.63,39.07,FALSE,FALSE,天津古海岸与湿地国家级自然保护区,national,海洋海岸,1992,9.41734087339818,1070999.39910178,4263023.96713508,Tianjin,2486,FALSE,FALSE,FALSE,FALSE,观察和拍摄,"",birdwatching,1.25108337402344,559,5,0.101836937794206,0.0236811882055906,0.0626627916789563,Saxicola ferreus|Tianjin|2019,0,1435,0,0,-0.302634049068414,1.13055138834321,0
Sitta cinnamoventris,Tibet,2016,724,discovery_date,2016,2017,1,95.4,29.41,TRUE,TRUE,西藏雅鲁藏布大峡谷,national,森林生态,1985,0,-920158.353503993,3150008.07350366,Tibet,724,TRUE,TRUE,TRUE,TRUE,观察拍摄,"",birdwatching,0.414900016784668,799,3626,-0.0559222994950152,0.042174245586323,0.0244374209082694,Sitta cinnamoventris|Tibet|2016,6,2183,1,1,0.0949684556620752,0.527742297979116,1
Sitta formosa,Tibet,2019,724,discovery_date,2019,2019,0,95.36,29.33,TRUE,TRUE,西藏雅鲁藏布大峡谷,national,森林生态,1985,0,-924849.325434223,3141457.93073583,Tibet,724,TRUE,TRUE,TRUE,TRUE,观察和拍摄,"",birdwatching,0.414900016784668,799,3626,-0.0559222994950152,0.042174245586323,0.0244374209082694,Sitta formosa|Tibet|2019,4,1704,1,1,-0.139814223069985,1.13055138834321,1
Sitta villosa,Heilongjiang,2005,3491,discovery_date,2005,2006,1,126.66,45.74,FALSE,FALSE,团山子,local,森林生态,1998,58.5980467840502,1664721.70375343,5127406.11114788,Heilongjiang,3491,FALSE,FALSE,FALSE,FALSE,环志捕获,分布变化,professional_survey,0.424233341217041,518,118,0.11804982044742,0.12331782628698,0.0238698217419419,Sitta villosa|Heilongjiang|2005,0,466,0,0,-1.36780351121367,-1.68255770002255,0
Spilopelia chinensis,Inner Mongolia,2004,2704,discovery_date,2004,2006,2,111.72,40.81,FALSE,FALSE,内蒙古大青山,national,森林生态,1996,8.99021200278149,557657.674917173,4410168.61962514,Inner Mongolia,2704,FALSE,FALSE,FALSE,FALSE,观察拍摄,分布变化,birdwatching,0.258800005912781,305,1764,0.0422685521945524,0.025231014378407,0.0107402151845823,Spilopelia chinensis|Inner Mongolia|2004,6,1655,1,1,-0.167465559064507,-1.88349406347724,0
Spilopelia chinensis,Jilin,2016,3295,discovery_date,2016,2022,6,125.4,43.81,FALSE,FALSE,吉林伊通火山群国家级自然保护区,national,地质遗迹,1983,46.7169468739311,1613382.50555469,4895336.01740402,Jilin,3295,FALSE,FALSE,FALSE,FALSE,"","",unknown,0.492066669464111,597,219,0.114589651661273,0.073517564422611,0.022873542755,Spilopelia chinensis|Jilin|2016,6,503,1,1,-1.29550146241193,0.527742297979116,0
Spilopelia senegalensis,Gansu,2020,2602,discovery_date,2020,2023,3,97.11,40.47,FALSE,FALSE,甘肃安西极旱荒漠国家级自然保护区,national,荒漠生态,1987,76.2646030821408,-657606.544093199,4379064.4766791,Gansu,2602,FALSE,FALSE,FALSE,FALSE,"","",unknown,0.745766687393189,75,1367,0.170586572735392,0.0823993028940886,0.0604800763272079,Spilopelia senegalensis|Gansu|2020,0,445,0,0,-1.41143327908057,1.3314877517979,0
Spilornis cheela,Heilongjiang,2010,3555,discovery_date,2010,2011,1,124.56,47.08,FALSE,FALSE,傲宝山水禽湿地,local,野生动物,1989,46.4324206945342,1476309.27937587,5240269.97816807,Heilongjiang,3555,FALSE,FALSE,FALSE,FALSE,标本采集,分布变化,professional_survey,0.354199981689453,445,150,0.11804982044742,0.12331782628698,0.0238698217419419,Spilornis cheela|Heilongjiang|2010,0,450,0,0,-1.40086170058099,-0.677875882749064,0
Spilornis cheela,Shanghai,2015,,discovery_date,2015,2018,3,121.97,30.89,FALSE,FALSE,上海九段沙湿地国家级自然保护区,national,湿地生态,2000,23.3731302409304,1592935.8520057,3408049.69050232,"",,FALSE,FALSE,FALSE,FALSE,观察拍摄,分布变化,birdwatching,,,,,,,Spilornis cheela|Shanghai|2015,0,8068,0,0,1.33422343160108,0.326805934524419,0
Spinus spinus,Xinjiang,2010,2670,discovery_date,2010,2010,0,91.25,40.63,FALSE,FALSE,新疆罗布泊野骆驼国家级自然保护区,national,荒漠生态,1986,63.6427224268132,-1141069.31856045,4450121.00549488,Xinjiang,2670,FALSE,FALSE,FALSE,FALSE,"","",unknown,1.11459999084473,18,791,0.138596983544164,0.0491553825225537,0.0365092249655955,Spinus spinus|Xinjiang|2010,5,3592,1,1,0.567040593531273,-0.677875882749064,0
Spizixos semitorques,Beijing,2019,2557,discovery_date,2019,2022,3,116.33,39.94,FALSE,FALSE,北京百花山,national,森林生态,1985,51.9380136749735,950077.522526656,4347355.39058905,Beijing,2557,FALSE,FALSE,FALSE,FALSE,观察拍摄,"",birdwatching,1.23383331298828,579,48,0.157096469842086,0.0434172833091068,0.0512745911076958,Spizixos semitorques|Beijing|2019,4,18587,1,1,2.12553438719915,1.13055138834321,0
Spizixos semitorques,Hebei,2019,2104,discovery_date,2019,2020,1,114.01,37.14,FALSE,FALSE,河北都山,provincial,森林生态,2001,18.4706558922287,784814.508896198,4012295.16469374,Hebei,2104,FALSE,FALSE,FALSE,FALSE,"","",unknown,1.09983329772949,575,649,0.325590305177595,0.0981936742313489,0.0923150000809967,Spizixos semitorques|Hebei|2019,0,2100,0,0,0.0582284372728645,1.13055138834321,0
Spizixos semitorques,Shandong,2011,,discovery_date,2011,2017,6,119.55,35.5,FALSE,FALSE,江苏云台山森林,provincial,森林生态,1981,92.3328247986643,1291646.83103319,3886115.03608122,Shandong,,FALSE,FALSE,FALSE,FALSE,"","",unknown,,,,,,,Spizixos semitorques|Shandong|2011,6,1919,1,1,-0.0271987026053853,-0.476939519294367,0
Spodiopsar cineraceus,Tibet,2016,859,discovery_date,2016,2018,2,91.56,29.84,TRUE,TRUE,西藏雅鲁藏布江中游河谷黑颈鹤,national,野生动物,1993,0,-1279788.19357954,3240449.66112116,Tibet,859,TRUE,TRUE,TRUE,TRUE,观察和拍摄,"",birdwatching,0.320266675949097,372,4308,-0.0559222994950152,0.042174245586323,0.0244374209082694,Spodiopsar cineraceus|Tibet|2016,1,2183,1,0,0.0949684556620752,0.527742297979116,1
Spodiopsar sericeus,Gansu,2015,1335,discovery_date,2015,2015,0,105.49,33,TRUE,FALSE,裕河金丝猴,provincial,野生动物,2002,0,45047.4700352751,3509209.918678,Gansu,1335,TRUE,TRUE,TRUE,TRUE,"","",unknown,1.00089998245239,720,1692,0.170586572735392,0.0823993028940886,0.0604800763272079,Spodiopsar sericeus|Gansu|2015,1,1013,1,0,-0.632589506310119,0.326805934524419,1
Spodiopsar sericeus,Jilin,2019,3336,discovery_date,2019,2025,6,123.79,44.23,FALSE,FALSE,腰井子羊草草原,provincial,草原草甸,1986,44.9487694566975,1478777.48913241,4916469.60659426,Jilin,3336,FALSE,FALSE,FALSE,FALSE,"","",unknown,0.568083333969116,463,195,0.114589651661273,0.073517564422611,0.022873542755,Spodiopsar sericeus|Jilin|2019,0,310,0,0,-1.75330597925961,1.13055138834321,0
Spodiopsar sericeus,Liaoning,2007,2722,discovery_date,2007,2014,7,124.15,39.97,FALSE,FALSE,丹东鸭绿江口湿地,national,海洋海岸,1987,15.5598470987885,1598704.68079354,4451137.19863772,Liaoning,2722,FALSE,FALSE,FALSE,FALSE,"","",unknown,0.930000019073486,918,3,0.241593679938866,0.0863163654593768,0.0709852748416341,Spodiopsar sericeus|Liaoning|2007,10,3735,1,1,0.604049326468744,-1.28068497311315,0
