grid_id,province,cell_km2,pa_all,pa_national,frac_pa_all,frac_pa_national,bio1,bio12,elev,warming_rate,warm_delta_c,centroid_lon,centroid_lat,n_cl_all,n_loc_all,n_cl_recent,n_loc_recent,wq,w_z,elev_z,bio1_z,bio12_z,lon_z,y,w_dm,y_dm,elev_band,stratum,hi_warm,lo_obs,in_pa_cell,priority
2738,Xinjiang,2500,0,0,0,0,1.23388338088989,48,1015,0.348122551680579,0.830486584682301,83.4221951027796,39.8713822645849,0,0,0,0,Q4,0.390477598984683,-0.475713986934497,0.696513469672373,-1.09382403742908,-1.42504357438944,1e-06,-0.449158478670826,-3.46855436745876,b4,Xinjiang|b4,FALSE,TRUE,FALSE,D 其他
2739,Xinjiang,2500,0,0,0,0,1.22086668014526,48,993,0.37848046180687,0.937819208319921,84.0033762090724,39.9655923111252,1,1,1,1,Q4,0.751994139386318,-0.488336366948887,0.680358673393359,-1.09382403742908,-1.38370662537583,1e-06,-0.0876419382691918,-3.46855436745876,b3,Xinjiang|b3,TRUE,FALSE,FALSE,C 高暴露但已有观测
2740,Xinjiang,2500,0,0,0,0,1.20548334121704,45,975,0.395564313840528,0.976673511641707,84.5860218655141,40.0572722932955,0,0,0,0,Q4,0.955436835482606,-0.498663768778842,0.661266684466829,-1.09983011627425,-1.34226550911697,1e-06,0.115800757827096,-3.46855436745876,b3,Xinjiang|b3,TRUE,TRUE,FALSE,"B 保护体系外,需另投调查"
2741,Xinjiang,2500,0,0,0,0,1.20725002288818,41,952,0.288306970175455,0.669996506203507,85.170097331479,40.1464123964678,0,0,0,0,Q2,-0.321835007445921,-0.511859893339341,0.663459281734529,-1.10783822140116,-1.30072269656633,1e-06,-1.16147108510143,-3.46855436745876,b3,Xinjiang|b3,FALSE,TRUE,FALSE,D 其他
2742,Xinjiang,2500,0,0,0,0,1.20706663131714,38,933,0.268961341409475,0.66331949530284,85.7555672997828,40.2330029958913,0,0,0,0,Q2,-0.552212024647595,-0.522761039715404,0.663231677710471,-1.11384430024634,-1.2590806989743,1e-06,-1.3918481023031,-3.46855436745876,b3,Xinjiang|b3,FALSE,TRUE,FALSE,D 其他
2743,Xinjiang,2500,0,0,0,0,1.19246664047241,37,913,0.403919644856667,0.977070416965933,86.3423959065325,40.317034663998,0,0,0,0,Q5,1.0549361208517,-0.534235930637577,0.645111888187815,-1.11584632652806,-1.2173420671876,1e-06,0.215300043196187,-3.46855436745876,b3,Xinjiang|b3,TRUE,TRUE,FALSE,"B 保护体系外,需另投调查"
2744,Xinjiang,2500,0,0,0,0,1.16944999694824,37,894,0.390667547429693,1.02058315988992,86.9305467414982,40.3984981776304,0,0,0,0,Q4,0.897123794675924,-0.545137077013641,0.616546340400058,-1.11584632652806,-1.17550939091157,1e-06,0.0574877170204147,-3.46855436745876,b3,Xinjiang|b3,TRUE,TRUE,FALSE,"B 保护体系外,需另投调查"
2745,Xinjiang,2500,0,0,0,0,1.12674999237061,36,860,0.268961347120114,0.647170457798726,87.5199828590046,40.4773845251798,1,1,1,1,Q2,-0.55221195664257,-0.564644391581334,0.563552122541191,-1.11784835280979,-1.13358529793552,1e-06,-1.39184803429808,-3.46855436745876,b3,Xinjiang|b3,FALSE,FALSE,FALSE,D 其他
2746,Xinjiang,2499.99999999999,0,0,0,0,1.09601669311523,33,837,0.353996473989095,0.83307448378909,88.1106667893355,40.5536849136262,0,0,0,0,Q4,0.460427080445321,-0.577840516141833,0.525409570277517,-1.12385443165497,-1.09157245332156,1e-06,-0.379208997210188,-3.46855436745876,b3,Xinjiang|b3,TRUE,TRUE,FALSE,"B 保护体系外,需另投调查"
2747,Xinjiang,2500,0,0,0,0,1.09418334960937,31,825,0.346332894166997,0.806746029570759,88.7025605506468,40.6273907754689,0,0,0,0,Q4,0.369165499761699,-0.584725450695136,0.523134240189835,-1.12785848421842,-1.04947355855729,1e-06,-0.47047057789381,-3.46855436745876,b3,Xinjiang|b3,FALSE,TRUE,FALSE,D 其他
2748,Xinjiang,2500,0,0,0,0,1.12503328323364,22,828,0.348177437228386,0.803882019195818,89.2956256613815,40.6984937755391,0,0,0,0,Q4,0.39113120238751,-0.58300421705681,0.561421545298758,-1.14587672075395,-1.00729135067278,1e-06,-0.448504875267999,-3.46855436745876,b3,Xinjiang|b3,FALSE,TRUE,FALSE,D 其他
2749,Xinjiang,2500,0,0,0,0,1.09373331069946,20,861,0.331993855240677,0.763992399676573,89.8898231531787,40.766985817683,0,0,0,0,Q3,0.198409353381313,-0.564070647035226,0.522575704885854,-1.1498807733174,-0.965028601322379,1e-06,-0.641226724274197,-3.46855436745876,b3,Xinjiang|b3,FALSE,TRUE,FALSE,D 其他
2750,Xinjiang,2500,0,0,0,0,1.10446662902832,20,801,0.338274060630314,0.858833737790924,90.4851135842691,40.8328590513065,0,0,0,0,Q4,0.273197048450843,-0.598495319801743,0.535896635773205,-1.1498807733174,-0.922688115831994,1e-06,-0.566439029204666,-3.46855436745876,b3,Xinjiang|b3,FALSE,TRUE,FALSE,D 其他
2751,Xinjiang,2500,0,0,0,0,1.12741661071777,18,791,0.314580579759077,0.778847456911647,91.0814570533473,40.8961058777718,0,0,0,0,Q3,-0.00895627498309764,-0.60423276526283,0.564379450740978,-1.15388482588086,-0.880272732212369,1e-06,-0.848592352638607,-3.46855436745876,b3,Xinjiang|b3,FALSE,TRUE,FALSE,D 其他
2752,Xinjiang,2500,0.0722428159567621,0.0722428159567621,2.88971263827048e-05,2.88971263827048e-05,1.0632833480835,17,934,0.305467715350273,0.711318145124945,91.6788132139109,40.9567189566348,0,0,0,0,Q3,-0.117476630979767,-0.522187295169296,0.48478479669682,-1.15588685216258,-0.837785320139228,2.88971263827048e-05,-0.957112708635277,-0.104784312865165,b3,Xinjiang|b3,FALSE,TRUE,FALSE,D 其他
2753,Xinjiang,2500,2335.1771834999,2335.1771834999,0.934070873399961,0.934070873399961,0.892416667938232,27,1233,0.324374175752805,0.819789479938487,92.2771412890569,41.0146912117151,0,0,0,0,Q3,0.107670558913404,-0.350637675882816,0.272725192441335,-1.13586658934532,-0.795228779900868,0.934070873399961,-0.731965518742106,12.9979271817851,b4,Xinjiang|b4,FALSE,TRUE,TRUE,D 其他
2754,Xinjiang,2500,2500,2500,1,1,0.7190833568573,43,1650,0.455786124661198,1.05467562811427,92.8764000867215,41.0700158369882,0,0,0,0,Q5,1.67258701525587,-0.111386200155519,0.0576042963083664,-1.10383416883771,-0.752606041314212,0.999999,0.832950937600365,24.16246474844,b4,Xinjiang|b4,TRUE,TRUE,TRUE,A 嫁接到已建保护区
2755,Xinjiang,2500,1440.41974183898,1440.41974183898,0.576167896735591,0.576167896735591,0.836499977111816,36,1248,0.324813364042549,0.731901335089709,93.4765480153524,41.12268630229,0,0,0,0,Q3,0.112900623513788,-0.342031507691187,0.203327979843508,-1.11784835280979,-0.709920062610108,0.576167896735591,-0.726735454141721,10.6540169021718,b4,Xinjiang|b4,FALSE,TRUE,TRUE,D 其他
2756,Gansu,2500,0,0,0,0,0.84801664352417,41,1275,0.320125159765375,0.797912348333032,94.0775431000006,41.1726963588264,0,0,0,0,Q3,0.0570712405315816,-0.326540404946254,0.217621110134738,-1.10783822140116,-0.667173829288788,1e-06,0.13735922621909,-7.13977151810213,b4,Gansu|b4,FALSE,TRUE,FALSE,D 其他
2757,Gansu,2500,0,0,0,0,0.690966653823853,60,1599,0.373495818216797,0.83647341792021,94.6793429988156,41.2200400444767,0,0,0,0,Q4,0.692634615021109,-0.140647172007059,0.0227091551774413,-1.06979972204836,-0.624370352946628,1e-06,0.772922600708618,-7.13977151810213,b4,Gansu|b4,TRUE,TRUE,FALSE,"B 保护体系外,需另投调查"
2758,Gansu,2500,2016.30120894387,2016.30120894387,0.806520483577548,0.806520483577548,0.562633323669434,72,1803,0.377876591835568,0.846118023347821,95.2819050199315,41.2647116888829,2,1,0,0,Q4,0.744802966411322,-0.0236032846008992,-0.136563063269113,-1.04577540666765,-0.581512670075122,0.806520483577548,0.825090952098831,8.10329568663211,b4,Gansu|b4,TRUE,TRUE,TRUE,A 嫁接到已建保护区
2759,Gansu,2500,540.596697842278,540.596697842278,0.216238679136911,0.216238679136911,0.468800020217896,81,2016,0.357015791293896,0.814820537805105,95.8851861387267,41.3067059183175,0,0,0,0,Q4,0.496382557678951,0.0986043037202382,-0.253017910867257,-1.02775717013212,-0.538603840833261,0.216238679136911,0.57667054336646,5.38801629716609,b5,Gansu|b5,TRUE,TRUE,TRUE,A 嫁接到已建保护区
2760,Gansu,2500,0,0,0,0,0.406099987030029,85,2084,0.389844097174969,0.853364412146417,96.4891430154413,41.3460176603197,0,0,0,0,Q4,0.887317754469524,0.137618932855625,-0.330833809281861,-1.01974906500521,-0.495646947794492,1e-06,0.967605740157033,-7.13977151810213,b5,Gansu|b5,TRUE,TRUE,FALSE,"B 保护体系外,需另投调查"
2761,Gansu,2500,0,0,0,0,0.4864333152771,84,1890,0.40596177440904,0.927363665081596,97.0937320131359,41.3826421480934,0,0,0,0,Q5,1.07925477808978,0.0263124909105513,-0.231133541317876,-1.02175109128694,-0.452645094669379,1e-06,1.15954276377729,-7.13977151810213,b4,Gansu|b4,TRUE,TRUE,FALSE,"B 保护体系外,需另投调查"
2762,Inner Mongolia,2500,0,0,0,0,0.653699970245361,71,1546,0.411747927224074,0.940527973520481,97.6989092159721,41.4165749246596,0,0,0,0,Q5,1.14815905836547,-0.171055632950816,-0.0235418644177812,-1.04777743294938,-0.409601405005389,1e-06,0.577852513273243,-3.45132684949768,b4,Inner Mongolia|b4,TRUE,TRUE,FALSE,"B 保护体系外,需另投调查"
2763,Inner Mongolia,2500,0,0,0,0,0.733716678619385,63,1374,0.41016689073139,0.946480354877782,98.3046304477988,41.4478118467548,0,0,0,0,Q5,1.1293313182244,-0.2697396948815,0.0757654522410076,-1.06379364320318,-0.366519020864929,1e-06,0.559024773132171,-3.45132684949768,b4,Inner Mongolia|b4,TRUE,TRUE,FALSE,"B 保护体系外,需另投调查"
2764,Inner Mongolia,2500,0,0,0,0,0.765883350372315,60,1148,0.419861654115806,0.965372650979861,98.9108512910228,41.4763490884702,0,0,0,0,Q5,1.24478120605154,-0.39940596230205,0.115686937672475,-1.06979972204836,-0.32340110148316,1e-06,0.674474660959304,-3.45132684949768,b4,Inner Mongolia|b4,TRUE,TRUE,FALSE,"B 保护体系外,需另投调查"
2765,Inner Mongolia,2500,0,0,0,0,0.817599964141846,56,1092,0.421124295652612,0.966252620277311,99.5175271057464,41.5021831446241,0,0,0,0,Q5,1.25981734649251,-0.431535656884133,0.179871509176272,-1.07780782717527,-0.280250821906817,1e-06,0.689510801400283,-3.45132684949768,b4,Inner Mongolia|b4,TRUE,TRUE,FALSE,"B 保护体系外,需另投调查"
2766,Inner Mongolia,2500,0,0,0,0,0.845633316040039,44,1010,0.425483094061224,0.975845436903013,100.12461304915,41.5253108338617,0,0,0,0,Q5,1.31172400655028,-0.47858270966504,0.214663204692516,-1.10183214255598,-0.237071371615613,1e-06,0.741417461458047,-3.45132684949768,b4,Inner Mongolia|b4,TRUE,TRUE,FALSE,"B 保护体系外,需另投调查"
2767,Inner Mongolia,2500,0,0,0,0,0.898149967193604,40,994,0.427821689203126,0.981538997619854,100.732064095099,41.5457293014786,0,0,0,0,Q5,1.33957311808607,-0.487762622402778,0.279840688394898,-1.10984024768288,-0.19386595312768,1e-06,0.769266572993835,-3.45132684949768,b3,Inner Mongolia|b3,TRUE,TRUE,FALSE,"B 保护体系外,需另投调查"
2768,Inner Mongolia,2500,0,0,0,0,0.954250049591064,41,930,0.467270536207523,1.07230849270989,101.339835053958,41.5634360219592,0,0,0,0,Q5,1.80934889094179,-0.52448227335373,0.349465505016789,-1.10783822140116,-0.150637780590267,1e-06,1.23904234584956,-3.45132684949768,b3,Inner Mongolia|b3,TRUE,TRUE,FALSE,"B 保护体系外,需另投调查"
2769,Inner Mongolia,2500,0,0,0,0,0.986483287811279,36,928,0.46781949312326,1.05938577084957,101.947880592582,41.5784288012299,0,0,0,0,Q5,1.8158861329384,-0.525629762445948,0.389469604909408,-1.11784835280979,-0.107390078357853,1e-06,1.24557958784616,-3.45132684949768,b3,Inner Mongolia|b3,TRUE,TRUE,FALSE,"B 保护体系外,需另投调查"
2770,Inner Mongolia,2500,0,0,0,0,0.912833309173584,40,971,0.452569159773597,1.01816771057704,102.556155254474,41.5907057786198,0,0,0,0,Q5,1.63427785589935,-0.500958746963277,0.29806392353223,-1.10984024768288,-0.0641260795584222,1e-06,1.06397131080712,-3.45132684949768,b3,Inner Mongolia|b3,TRUE,TRUE,FALSE,"B 保护体系外,需另投调查"
2771,Inner Mongolia,2500,0,0,0,0,0.898900032043457,52,965,0.402700926604623,0.896997961126333,103.164613480075,41.6002654285269,0,0,0,0,Q5,1.04042303993241,-0.504401214239928,0.280771580568203,-1.08581593230217,-0.0208490246503242,1e-06,0.47011649484018,-3.45132684949768,b3,Inner Mongolia|b3,TRUE,TRUE,FALSE,"B 保护体系外,需另投调查"
2772,Inner Mongolia,2500,0,0,0,0,0.88439998626709,58,957,0.403809844854472,0.902588035095047,103.773209627176,41.6071065617858,0,0,0,0,Q5,1.05362856981263,-0.508991170608797,0.262775831096108,-1.07380377461182,0.02243784002955,1e-06,0.483322024720396,-3.45132684949768,b3,Inner Mongolia|b3,TRUE,TRUE,FALSE,"B 保护体系外,需另投调查"
2773,Inner Mongolia,2500,0,0,0,0,0.931949996948242,61,841,0.412944661046807,0.918029668789133,104.381897991417,41.611228326736,0,0,0,0,Q5,1.16241033816623,-0.575545537957398,0.321789305454107,-1.06779769576664,0.0657312637237716,1e-06,0.592103793074002,-3.45132684949768,b3,Inner Mongolia|b3,TRUE,TRUE,FALSE,"B 保护体系外,需另投调查"
2774,Inner Mongolia,2500,0,0,0,0,0.806099987030029,81,1010,0.401515140207578,0.905503759613122,105.599368366607,41.61131203688,0,0,0,0,Q5,1.02630212732243,-0.47858270966504,0.165599091679744,-1.02775717013212,0.152324771805674,1e-06,0.455995582230199,-3.45132684949768,b4,Inner Mongolia|b4,TRUE,TRUE,FALSE,"B 保护体系外,需另投调查"
2775,Inner Mongolia,2500,0,0,0,0,0.690866661071777,103,1202,0.448397005990403,1.02353346414011,106.208058843443,41.6072739716451,0,0,0,0,Q5,1.58459384947568,-0.368423756812184,0.0225850559474707,-0.983712591934144,0.195618345759824,1e-06,1.01428730438345,-3.45132684949768,b4,Inner Mongolia|b4,TRUE,TRUE,FALSE,"B 保护体系外,需另投调查"
2776,Inner Mongolia,2500,0,0,0,0,0.539599990844727,129,1507,0.400834427023332,0.894099382127027,106.816658510477,41.6005165172535,0,0,0,0,Q5,1.01819586854669,-0.193431670249053,-0.165149323851572,-0.931659908609267,0.238905460797615,1e-06,0.447889323454458,-3.45132684949768,b4,Inner Mongolia|b4,TRUE,TRUE,FALSE,"B 保护体系外,需另投调查"
2777,Inner Mongolia,2500,0,0,0,0,0.419649982452393,171,1733,0.394949503075275,0.896601114821864,107.425121661763,41.5910405149652,0,0,0,0,Q4,0.948115374290735,-0.0637654028285031,-0.31401715044301,-0.847574804776774,0.282182866048813,1e-06,0.377808829198504,-3.45132684949768,b4,Inner Mongolia|b4,TRUE,TRUE,FALSE,"B 保护体系外,需另投调查"
2778,Inner Mongolia,2500,0,0,0,0,0.447749996185303,185,1673,0.380566534927777,0.858471358493175,108.033402652872,41.578847143573,0,0,0,0,Q4,0.77683609769497,-0.0981900755950207,-0.279142722106786,-0.81954643683261,0.325447315018624,1e-06,0.206529552602739,-3.45132684949768,b4,Inner Mongolia|b4,TRUE,TRUE,FALSE,"B 保护体系外,需另投调查"
2779,Inner Mongolia,2500,0,0,0,0,0.530599975585938,214,1371,0.451811596496807,1.05476189046466,108.641455921398,41.5639379183439,0,0,0,0,Q5,1.62525642939729,-0.271460928519826,-0.17631908306062,-0.761487674662555,0.368695567046208,1e-06,1.05494988430506,-3.45132684949768,b4,Inner Mongolia|b4,TRUE,TRUE,FALSE,"B 保护体系外,需另投调查"
2780,Inner Mongolia,2500,0,0,0,0,0.376066660881043,260,1569,0.451328502298808,1.05201863853699,109.249236007368,41.5463146896602,0,0,0,0,Q5,1.61950351220299,-0.157859508390318,-0.368107637346029,-0.669394465703158,0.411924388756345,1e-06,1.04919696711076,-3.45132684949768,b4,Inner Mongolia|b4,TRUE,TRUE,FALSE,"B 保护体系外,需另投调查"
2781,Inner Mongolia,2500,0,0,0,0,0.393716669082642,278,1563,0.450241532350973,1.0491717986652,109.856697573539,41.5259796413627,0,0,0,0,Q5,1.60655935322014,-0.16130197566697,-0.346202525412239,-0.633357992632089,0.455130555503084,1e-06,1.03625280812791,-3.45132684949768,b4,Inner Mongolia|b4,TRUE,TRUE,FALSE,"B 保护体系外,需另投调查"
2782,Inner Mongolia,2500,0,0,0,0,0.410666656494141,286,1471,0.448616602861755,1.0476363087555,110.46379542556,41.5029352887984,0,0,0,0,Q5,1.5872089142441,-0.214086473908963,-0.325166196857357,-0.617341782378281,0.498310852803773,1e-06,1.01690236915187,-3.45132684949768,b4,Inner Mongolia|b4,TRUE,TRUE,FALSE,"B 保护体系外,需另投调查"
2783,Inner Mongolia,2500,0,0,0,0,0.295516657829285,258,1648,0.447771196650749,1.03312632192268,111.070484531969,41.4771844765777,4,2,1,1,Q5,1.57714141198965,-0.112533689247736,-0.468076816564655,-0.67339851826661,0.541462077761368,1e-06,1.00683486689742,-3.45132684949768,b4,Inner Mongolia|b4,TRUE,FALSE,FALSE,C 高暴露但已有观测
2784,Inner Mongolia,2500,0,0,0,0,0.315899991989136,246,1575,0.313295998867007,0.643702531432678,111.676720044011,41.448730376043,1,1,1,1,Q3,-0.0242536797792536,-0.154417041113666,-0.442779422294044,-0.697422833647322,0.584581040473995,1e-06,-0.594560224871484,-3.45132684949768,b4,Inner Mongolia|b4,FALSE,FALSE,FALSE,D 其他
2785,Inner Mongolia,2500,0,0,0,0,0.291533350944519,303,1679,0.308058859236444,0.628036603650362,112.282457315252,41.4175764824549,1,1,0,0,Q3,-0.0866200479832937,-0.0947476083183689,-0.473020428045217,-0.583307335588939,0.627664565430018,1e-06,-0.656926593075524,-3.45132684949768,b4,Inner Mongolia|b4,FALSE,TRUE,FALSE,D 其他
2786,Inner Mongolia,2500,0,0,0,0,0.280533337593079,318,1711,0.30933247162475,0.631142192870492,112.887651920972,41.3837266119007,2,2,1,1,Q3,-0.0714532613857437,-0.0763877828428929,-0.486672349391896,-0.553276941363048,0.670709492887379,1e-06,-0.641759806477974,-3.45132684949768,b4,Inner Mongolia|b4,FALSE,FALSE,FALSE,D 其他
2787,Inner Mongolia,2500,1.52785842071389,0,0.000611143368285555,0,0.424916648864746,326,1436,0.306170409050397,0.622808850538102,113.492259677305,41.3471848979299,3,3,3,3,Q3,-0.109108617688535,-0.234167533022765,-0.307480784229306,-0.53726073110924,0.713712680234941,0.000611143368285555,-0.679415162780765,2.9646150576529,b4,Inner Mongolia|b4,FALSE,FALSE,FALSE,D 其他
2788,Hebei,2500,0,0,0,0,0.432583332061768,329,1367,0.317819510096971,0.611714988017521,114.096236660125,41.3079557879237,1,1,0,0,Q3,0.0296144594807111,-0.273755906704261,-0.297965799778678,-0.531254652264062,0.756671003335776,1e-06,-0.412344738581511,-2.87444668926817,b4,Hebei|b4,FALSE,TRUE,FALSE,D 其他
2789,Hebei,2500,0,0,0,0,0.452383327484131,366,1359,0.346870905790457,0.684282315876964,114.699539223632,41.2660440392041,7,6,4,4,Q4,0.375572399973209,-0.278345863073129,-0.273392376862303,-0.457179679840199,0.799581357849103,1e-06,-0.0663867980890132,-2.87444668926817,b4,Hebei|b4,FALSE,FALSE,FALSE,D 其他
2790,Hebei,2500,0,0,0,0,0.188883340358734,453,1822,0.347090468207373,0.687180794439977,115.302124018653,41.2214547148892,7,7,7,7,Q4,0.378187054441698,-0.0127021382248353,-0.600417534392319,-0.283003393330035,0.842440660531963,1e-06,-0.0637721436205241,-2.87444668926817,b4,Hebei|b4,FALSE,FALSE,FALSE,D 其他
2791,Hebei,2500,0,0,0,0,0.339566659927368,468,1591,0.345125173743312,0.68302277068616,115.903948010603,41.174193179503,1,1,0,0,Q4,0.354783386252348,-0.145237128375928,-0.413407140742365,-0.252972999104144,0.885245850516707,1e-06,-0.0871758118098741,-2.87444668926817,b4,Hebei|b4,FALSE,TRUE,FALSE,D 其他
2792,Hebei,2500,0,0,0,0,0.677466678619385,464,838,0.350988157242405,0.69335750776958,116.504968497115,41.1242650943456,18,13,18,13,Q4,0.424602603128821,-0.577266771595724,0.00595457554328188,-0.260981104231048,0.927993890564945,1e-06,-0.0173565949334014,-2.87444668926817,b3,Hebei|b3,FALSE,FALSE,FALSE,D 其他
2793,Hebei,2500,0,0,0,0,0.760733318328857,480,673,0.351866491669016,0.696083512843645,117.105143125315,41.0716764126338,1,1,1,1,Q4,0.435062230352932,-0.671934621703647,0.109295324304027,-0.228948683723432,0.970681768296244,1e-06,-0.00689696770929049,-2.87444668926817,b3,Hebei|b3,FALSE,FALSE,FALSE,D 其他
2794,Hebei,2500,0,0,0,0,0.848283290863037,488,569,0.394861673778369,0.841425131492218,117.704429908712,41.0164333744171,18,10,11,3,Q4,0.947069460937962,-0.731604054498945,0.217952041414656,-0.212932473469624,1.01330649738944,1e-06,0.50511026287574,-2.87444668926817,b3,Hebei|b3,TRUE,FALSE,FALSE,C 高暴露但已有观测
2795,Hebei,2500,97.9915876157552,0,0.0391966350463021,0,0.860750007629395,492,490,0.37833772915128,0.790648715043524,118.302787243713,40.9585425012812,1,1,0,0,Q4,0.750294410530261,-0.776929873641526,0.233424262339131,-0.20492436834272,1.05586511875728,0.0391966350463021,0.308335212468039,7.74188399815073,b2,Hebei|b2,TRUE,TRUE,FALSE,"B 保护体系外,需另投调查"
2796,Liaoning,2500,0,0,0,0,0.796250009536743,517,591,0.372507703966237,0.801966908119821,118.900173925724,40.8980105908452,28,15,27,14,Q4,0.680867677050151,-0.718981674484555,0.153374459426248,-0.154873711299569,1.09835470169162,1e-06,0.587730663109823,-4.28379606681678,b3,Liaoning|b3,TRUE,FALSE,FALSE,C 高暴露但已有观测
2797,Liaoning,2500,0,0,0,0,0.825683307647705,529,462,0.347859011295501,0.694634203546473,119.496549164837,40.8348447110622,8,5,8,5,Q4,0.387339233798373,-0.792994720932568,0.189903603341479,-0.130849395918857,1.14077234497918,1e-06,0.294202219858045,-4.28379606681678,b2,Liaoning|b2,FALSE,FALSE,FALSE,D 其他
2798,Liaoning,2500,120.649422937509,120.649422937509,0.0482597691750036,0.0482597691750036,0.876333332061768,538,226,0.349736517249432,0.706521771002361,120.091872601079,40.769052194333,15,7,15,7,Q4,0.409697474343422,-0.928398433814204,0.252764449725603,-0.112831159383322,1.18311517798612,0.0482597691750036,0.316560460403094,6.55001963760999,b2,Liaoning|b2,FALSE,FALSE,FALSE,D 其他
2799,Liaoning,2500,0,0,0,0,0.878400039672852,563,51,0.364240226301875,0.73367839874642,120.686104319228,40.7006406314418,7,7,3,3,Q4,0.582414591490763,-1.02880372938321,0.255329403862627,-0.0627805023401716,1.22538036171187,1e-06,0.489277577550435,-4.28379606681678,b1,Liaoning|b1,TRUE,FALSE,FALSE,C 高暴露但已有观测
2800,Liaoning,2500,0,0,0,0,0.905799961090088,672,94,0.348649537387939,0.641977206237609,122.461856982259,40.4797713173955,4,4,0,0,Q4,0.39675319730398,-1.00413271390054,0.289334960050824,0.155440362367965,1.35168212289734,1e-06,0.303616183363652,-4.28379606681678,b1,Liaoning|b1,FALSE,TRUE,FALSE,D 其他
2801,Liaoning,2500,8.27231615065626,0,0.0033089264602625,0,0.774900007247925,786,340,0.289097491112695,0.510420959235892,123.051332063276,40.40096442395,0,0,0,0,Q2,-0.312421105330882,-0.86299155555782,0.126877350496811,0.383671358484732,1.39360898718278,0.0033089264602625,-0.40555811927121,3.82389642976371,b2,Liaoning|b2,FALSE,TRUE,FALSE,D 其他
2802,Liaoning,2500,0,0,0,0,0.844050025939941,870,175,0.346420728527484,0.656832293700491,123.639523007145,40.3195800905165,0,0,0,0,Q4,0.370211473414021,-0.957659405665743,0.212698211448878,0.551841566149719,1.43544451623511,1e-06,0.277074459473693,-4.28379606681678,b1,Liaoning|b1,FALSE,TRUE,FALSE,D 其他
2803,Liaoning,2500,24.5581153383689,0,0.00982324613534755,0,0.846266651153565,955,93,0.275856399961015,0.51906490129508,124.226392851889,40.2356273220807,42,23,7,6,Q2,-0.47010236350657,-1.00470645844665,0.215449225661738,0.722013800096431,1.47718608110558,0.00982324613534755,-0.563239377446898,4.91858165612062,b1,Liaoning|b1,FALSE,FALSE,FALSE,D 其他
2804,Xinjiang,2500,0,0,0,0,-0.599550008773804,133,4549,0.407509877624176,1.01299170777073,74.7276009748127,38.5838724477766,23,10,6,2,Q5,1.09769033298115,1.55189923901339,-1.57892817120417,-0.923651803482363,-2.0434532065511,1e-06,0.258054255325645,-3.46855436745876,b6,Xinjiang|b6,TRUE,FALSE,FALSE,C 高暴露但已有观测
2805,Xinjiang,2500,0,0,0,0,0.0745000064373016,85,3217,0.406796231526402,1.00786750708637,75.285876147055,38.7155049590063,13,6,11,5,Q5,1.08919189329064,0.787671503596699,-0.74237666009301,-1.01974906500521,-2.00374545954991,1e-06,0.249555815635129,-3.46855436745876,b5,Xinjiang|b5,TRUE,FALSE,FALSE,C 高暴露但已有观测
2806,Xinjiang,2500,0,0,0,0,0.949983310699463,71,1891,0.405314013784032,1.00272602545903,75.8460953841435,38.8447635063937,2,2,2,2,Q5,1.07154093417934,0.0268862354566599,0.344170131102781,-1.04777743294938,-1.96389943945527,1e-06,0.231904856523834,-3.46855436745876,b4,Xinjiang|b4,TRUE,FALSE,FALSE,C 高暴露但已有观测
2807,Xinjiang,2500,0,0,0,0,1.28823328018188,58,1244,0.407685559579991,0.998775058087242,76.4082329977479,38.9716360277786,7,3,3,1,Q5,1.09978243789263,-0.344326485875622,0.763966165103608,-1.07380377461182,-1.92391697336922,1e-06,0.260146360237116,-3.46855436745876,b4,Xinjiang|b4,TRUE,FALSE,FALSE,C 高暴露但已有观测
2808,Xinjiang,2500,0,0,0,0,1.27696666717529,59,1189,0.392127810325841,1.00101800441865,76.9722626313392,39.0961105383753,1,1,1,1,Q4,0.91451330495829,-0.375882435911596,0.749983371656425,-1.07180174833009,-1.88379993592,1e-06,0.0748772273027809,-3.46855436745876,b4,Xinjiang|b4,TRUE,FALSE,FALSE,C 高暴露但已有观测
2809,Xinjiang,2500,0,0,0,0,1.27426671981812,57,1163,0.390338183350805,0.993046988876445,77.5381572621916,39.2181751384078,0,0,0,0,Q4,0.893201569402945,-0.39079979411042,0.746632514909016,-1.07580580089354,-1.84355024911955,1e-06,0.0535654917474358,-3.46855436745876,b4,Xinjiang|b4,TRUE,TRUE,FALSE,"B 保护体系外,需另投调查"
2810,Xinjiang,2500,0,0,0,0,1.24575004577637,42,1144,0.398473863528782,1.00650445148323,78.1058892038888,39.3378180207982,0,0,0,0,Q5,0.990085147340981,-0.401700940486484,0.71124097685821,-1.10583619511943,-1.80316988218533,1e-06,0.150449069685471,-3.46855436745876,b4,Xinjiang|b4,TRUE,TRUE,FALSE,"B 保护体系外,需另投调查"
2811,Xinjiang,2500,0,0,0,0,1.2706000328064,40,1119,0.453271855898349,1.09849898345008,78.6754301093416,39.4550274789039,0,0,0,0,Q5,1.64264589806422,-0.4160445541392,0.74208185473365,-1.10984024768288,-1.76266085132566,1e-06,0.803009820408708,-3.46855436745876,b4,Xinjiang|b4,TRUE,TRUE,FALSE,"B 保护体系外,需另投调查"
